length	gc
ENSG00000099385	3740	0.570855614973262
ENSG00000099399	1607	0.460485376477909
ENSG00000099617	2424	0.642739273927393
ENSG00000099622	6368	0.61447864321608
ENSG00000099715	11804	0.381480853947814
ENSG00000099721	968	0.484504132231405
ENSG00000099725	7674	0.459343236903831
ENSG00000099769	2332	0.67967409948542
ENSG00000099783	5614	0.529212682579266
ENSG00000099795	535	0.646728971962617
ENSG00000099797	5899	0.551618918460756
ENSG00000099800	1664	0.644831730769231
ENSG00000099804	1894	0.657866948257656
ENSG00000099810	14527	0.39485096716459
ENSG00000099817	4870	0.609240246406571
ENSG00000099821	5060	0.59802371541502
ENSG00000099822	3420	0.708187134502924
ENSG00000099834	3861	0.63040663040663
ENSG00000099840	2770	0.661371841155235
ENSG00000099849	2514	0.695704057279236
ENSG00000099860	2138	0.602432179607109
ENSG00000099864	4912	0.654723127035831
ENSG00000099866	2453	0.680799021606197
ENSG00000099875	5221	0.652748515610036
ENSG00000099889	5636	0.54222853087296
ENSG00000099899	3954	0.6350531107739
ENSG00000099901	4620	0.569047619047619
ENSG00000099904	5545	0.656266907123535
ENSG00000099910	4607	0.514434556110267
ENSG00000099917	10374	0.59350298823983
ENSG00000099937	2319	0.498921949115998
ENSG00000099940	4925	0.469035532994924
ENSG00000099942	5342	0.492324971920629
ENSG00000099949	8673	0.584457511818287
ENSG00000099953	5149	0.611963488055933
ENSG00000099954	10667	0.503609262210556
ENSG00000099956	16526	0.553915042962604
ENSG00000099957	3787	0.588328492210193
ENSG00000099958	3796	0.624604847207587
ENSG00000099960	2450	0.623265306122449
ENSG00000099968	7662	0.450796136778909
ENSG00000099974	1582	0.509481668773704
ENSG00000099977	3996	0.554554554554554
ENSG00000099984	1184	0.560810810810811
ENSG00000099985	2125	0.611294117647059
ENSG00000099991	9388	0.592458457605454
ENSG00000099992	6948	0.532527345998849
ENSG00000099994	5047	0.635625123835942
ENSG00000099995	6301	0.480558641485478
ENSG00000099998	6020	0.527906976744186
ENSG00000099999	10643	0.475335901531523
ENSG00000100003	5887	0.544759639884491
ENSG00000100012	3631	0.497383640870284
ENSG00000100014	7461	0.515748559174373
ENSG00000100023	13915	0.545742005030543
ENSG00000100024	6793	0.5276019431768
ENSG00000100027	4681	0.496047853022858
ENSG00000100028	3914	0.451456310679612
ENSG00000100029	4527	0.491716368455931
ENSG00000100030	6179	0.451043858229487
ENSG00000100031	4375	0.6128
ENSG00000100033	8714	0.599036033968327
ENSG00000100034	10089	0.537615224501933
ENSG00000100036	5402	0.580710847834136
ENSG00000100038	6638	0.523501054534498
ENSG00000100053	855	0.617543859649123
ENSG00000100055	6099	0.574028529267093
ENSG00000100058	538	0.578066914498141
ENSG00000100060	3034	0.588002636783125
ENSG00000100065	5754	0.571080987139381
ENSG00000100068	1676	0.54236276849642
ENSG00000100075	1999	0.677338669334667
ENSG00000100078	2600	0.566153846153846
ENSG00000100079	833	0.48859543817527
ENSG00000100083	9119	0.586577475600395
ENSG00000100084	4299	0.458246103745057
ENSG00000100092	4890	0.630879345603272
ENSG00000100095	7161	0.501745566261695
ENSG00000100097	1067	0.607310215557638
ENSG00000100099	22355	0.473898456721091
ENSG00000100100	3804	0.55546792849632
ENSG00000100104	4319	0.47765686501505
ENSG00000100105	5807	0.55536421560186
ENSG00000100106	12189	0.596603494954467
ENSG00000100109	5436	0.457505518763797
ENSG00000100116	2102	0.61465271170314
ENSG00000100121	1153	0.613183000867303
ENSG00000100122	1152	0.486979166666667
ENSG00000100124	4390	0.517767653758542
ENSG00000100129	4296	0.509543761638734
ENSG00000100139	7015	0.60655737704918
ENSG00000100142	7008	0.55222602739726
ENSG00000100146	4826	0.589515126398674
ENSG00000100147	7135	0.516888577435179
ENSG00000100150	17927	0.47146761867574
ENSG00000100151	4371	0.592312971859986
ENSG00000100154	12620	0.418462757527734
ENSG00000100156	2303	0.642640034737299
ENSG00000100162	1750	0.574857142857143
ENSG00000100170	5081	0.46408187364692
ENSG00000100191	2048	0.43212890625
ENSG00000100196	1913	0.447464715107162
ENSG00000100197	2345	0.631556503198294
ENSG00000100201	9997	0.461738521556467
ENSG00000100206	2944	0.441236413043478
ENSG00000100207	9512	0.545416316232128
ENSG00000100209	1454	0.509628610729023
ENSG00000100211	2348	0.496592844974446
ENSG00000100216	2182	0.483043079743355
ENSG00000100219	3028	0.496367239101717
ENSG00000100221	4327	0.522995146752947
ENSG00000100225	8521	0.409106912334233
ENSG00000100226	8021	0.573868594938287
ENSG00000100227	3650	0.531232876712329
ENSG00000100228	5380	0.560966542750929
ENSG00000100234	4597	0.486621709810746
ENSG00000100239	5349	0.583847448121144
ENSG00000100241	17923	0.625397533894995
ENSG00000100242	8354	0.497007421594446
ENSG00000100243	10450	0.486315789473684
ENSG00000100246	2430	0.519341563786008
ENSG00000100249	982	0.445010183299389
ENSG00000100253	1796	0.584075723830735
ENSG00000100258	3065	0.66884176182708
ENSG00000100263	2997	0.596596596596597
ENSG00000100266	4558	0.471917507678806
ENSG00000100271	1868	0.536402569593148
ENSG00000100276	2181	0.551123337918386
ENSG00000100280	6555	0.492143401983219
ENSG00000100281	6006	0.426906426906427
ENSG00000100284	5869	0.597546430397001
ENSG00000100285	3795	0.578392621870883
ENSG00000100288	2866	0.57920446615492
ENSG00000100290	951	0.559411146161935
ENSG00000100292	2306	0.584995663486557
ENSG00000100294	2389	0.58183340309753
ENSG00000100296	7878	0.500761614623001
ENSG00000100297	7268	0.550632911392405
ENSG00000100298	1251	0.495603517186251
ENSG00000100299	4501	0.619417907131748
ENSG00000100300	1422	0.640646976090014
ENSG00000100302	3447	0.60980562808239
ENSG00000100304	4623	0.584901579061216
ENSG00000100307	7467	0.56046605062274
ENSG00000100311	3992	0.620490981963928
ENSG00000100312	2064	0.559108527131783
ENSG00000100314	3334	0.626574685062987
ENSG00000100316	4710	0.540764331210191
ENSG00000100319	3200	0.5146875
ENSG00000100320	12348	0.441771946873988
ENSG00000100321	6940	0.59985590778098
ENSG00000100324	4419	0.593120615523874
ENSG00000100325	5415	0.510803324099723
ENSG00000100330	9891	0.498432918815084
ENSG00000100336	4420	0.483031674208145
ENSG00000100341	2540	0.616141732283465
ENSG00000100342	3458	0.521978021978022
ENSG00000100344	3193	0.541497024741622
ENSG00000100345	17034	0.517729247387578
ENSG00000100346	10790	0.615755329008341
ENSG00000100347	6410	0.464586583463339
ENSG00000100348	1650	0.527878787878788
ENSG00000100350	7427	0.552174498451595
ENSG00000100351	6188	0.513089851325146
ENSG00000100353	3813	0.483608707054813
ENSG00000100354	19998	0.448794879487949
ENSG00000100359	4770	0.617190775681342
ENSG00000100360	8009	0.508677737545262
ENSG00000100362	1050	0.534285714285714
ENSG00000100365	2239	0.579723090665476
ENSG00000100368	4990	0.557715430861723
ENSG00000100372	3989	0.460265730759589
ENSG00000100373	1084	0.607933579335793
ENSG00000100376	6425	0.520311284046693
ENSG00000100379	2783	0.639238232123608
ENSG00000100380	3764	0.402231668437832
ENSG00000100385	7282	0.552183466080747
ENSG00000100387	3092	0.447606727037516
ENSG00000100393	11692	0.473058501539514
ENSG00000100395	6374	0.548321305302793
ENSG00000100399	2596	0.545069337442219
ENSG00000100401	6136	0.563070404172099
ENSG00000100403	10522	0.573370081733511
ENSG00000100410	1202	0.517470881863561
ENSG00000100412	11812	0.559854385370809
ENSG00000100413	6599	0.554932565540233
ENSG00000100416	9219	0.588133203167372
ENSG00000100417	5057	0.542811943840221
ENSG00000100422	4930	0.55131845841785
ENSG00000100425	6211	0.603123490581227
ENSG00000100426	6893	0.506020600609314
ENSG00000100427	3821	0.557183983250458
ENSG00000100429	4951	0.648959806099778
ENSG00000100433	8278	0.512080212611742
ENSG00000100439	3765	0.51660026560425
ENSG00000100441	8024	0.53888334995015
ENSG00000100442	2263	0.373840035351304
ENSG00000100445	3072	0.536458333333333
ENSG00000100448	1368	0.530701754385965
ENSG00000100450	951	0.52260778128286
ENSG00000100453	1408	0.529119318181818
ENSG00000100461	14022	0.463343317643703
ENSG00000100462	3276	0.499084249084249
ENSG00000100473	4031	0.46241627387745
ENSG00000100478	10076	0.433306867804684
ENSG00000100479	2942	0.419442556084296
ENSG00000100485	6948	0.406303972366149
ENSG00000100490	9288	0.41817398794143
ENSG00000100503	13820	0.438133140376266
ENSG00000100504	4546	0.449626044874615
ENSG00000100505	8945	0.442929010620458
ENSG00000100519	7479	0.382270356999599
ENSG00000100522	4010	0.421197007481297
ENSG00000100523	18377	0.407792349132067
ENSG00000100526	1829	0.438490978676873
ENSG00000100532	4547	0.360677369694304
ENSG00000100554	4247	0.377442900871203
ENSG00000100558	1569	0.510516252390057
ENSG00000100564	2907	0.467836257309941
ENSG00000100567	3107	0.383327969102028
ENSG00000100568	5768	0.465672676837725
ENSG00000100575	1416	0.465395480225989
ENSG00000100577	8365	0.545008965929468
ENSG00000100578	17733	0.391304347826087
ENSG00000100580	7761	0.40059270712537
ENSG00000100583	3036	0.452569169960474
ENSG00000100591	2944	0.487432065217391
ENSG00000100592	10712	0.397031366691561
ENSG00000100593	4097	0.555284354405663
ENSG00000100596	12287	0.420200211605762
ENSG00000100599	8676	0.604195481788843
ENSG00000100600	3876	0.496388028895769
ENSG00000100601	2847	0.451703547593959
ENSG00000100603	2432	0.513569078947368
ENSG00000100604	3024	0.610780423280423
ENSG00000100605	6790	0.577908689248895
ENSG00000100612	3249	0.412742382271468
ENSG00000100614	11907	0.351305954480558
ENSG00000100625	6771	0.52281789986708
ENSG00000100628	4975	0.525427135678392
ENSG00000100632	1113	0.525606469002695
ENSG00000100644	5151	0.386526887982916
ENSG00000100650	5357	0.451745379876797
ENSG00000100652	2002	0.461038961038961
ENSG00000100664	8318	0.433637893724453
ENSG00000100665	1987	0.546552591847006
ENSG00000100678	8618	0.505801810164771
ENSG00000100697	22151	0.398266443952869
ENSG00000100711	8390	0.579022646007151
ENSG00000100714	17357	0.45284323327764
ENSG00000100721	2256	0.516400709219858
ENSG00000100722	20998	0.395037622630727
ENSG00000100726	4239	0.659589525831564
ENSG00000100739	2372	0.53035413153457
ENSG00000100749	31679	0.394425329082357
ENSG00000100764	6129	0.461249796051558
ENSG00000100767	7699	0.587219119366151
ENSG00000100784	27982	0.41540990636838
ENSG00000100802	4257	0.44373972280949
ENSG00000100804	1549	0.459005810200129
ENSG00000100811	9757	0.478118274059649
ENSG00000100813	9110	0.454006586169045
ENSG00000100814	3680	0.39375
ENSG00000100815	10372	0.409853451600463
ENSG00000100823	1886	0.50424178154825
ENSG00000100836	3686	0.52930005425936
ENSG00000100842	3236	0.54017305315204
ENSG00000100852	10887	0.365665472581979
ENSG00000100865	5344	0.448166167664671
ENSG00000100867	7527	0.509366281387007
ENSG00000100883	8477	0.380441193818568
ENSG00000100884	5996	0.587058038692462
ENSG00000100888	20953	0.424139741325824
ENSG00000100889	4177	0.570744553507302
ENSG00000100890	6990	0.432761087267525
ENSG00000100897	6350	0.526771653543307
ENSG00000100902	6506	0.397018137104212
ENSG00000100906	3394	0.568945197407189
ENSG00000100911	3582	0.525683975432719
ENSG00000100916	3877	0.369099819448027
ENSG00000100918	3843	0.58287795992714
ENSG00000100926	3530	0.506232294617564
ENSG00000100934	8660	0.430369515011547
ENSG00000100938	3601	0.497917245209664
ENSG00000100941	4203	0.392100880323578
ENSG00000100949	3417	0.567164179104478
ENSG00000100968	8437	0.574848879933626
ENSG00000100979	2541	0.542699724517906
ENSG00000100982	3164	0.580278128950695
ENSG00000100983	6166	0.496918585793059
ENSG00000100985	2336	0.623715753424658
ENSG00000100987	3598	0.517787659811006
ENSG00000100991	3162	0.464895635673624
ENSG00000100994	4456	0.583707360861759
ENSG00000100997	4479	0.501451216789462
ENSG00000101000	1697	0.517383618149676
ENSG00000101003	8017	0.425845079206686
ENSG00000101004	6030	0.555223880597015
ENSG00000101017	5619	0.491368570920093
ENSG00000101040	7625	0.463737704918033
ENSG00000101049	5438	0.505700625229864
ENSG00000101052	2539	0.43284757778653
ENSG00000101057	2776	0.605907780979827
ENSG00000101074	1323	0.552532123960695
ENSG00000101076	10167	0.531130126881086
ENSG00000101079	3260	0.502147239263804
ENSG00000101082	2737	0.493971501644136
ENSG00000101096	8286	0.461984069514844
ENSG00000101098	5414	0.533247137052087
ENSG00000101104	5050	0.531287128712871
ENSG00000101109	16570	0.403560651780326
ENSG00000101115	5773	0.534730642646804
ENSG00000101126	8482	0.434685215751002
ENSG00000101132	1743	0.387263339070568
ENSG00000101134	2606	0.457022256331543
ENSG00000101138	4793	0.434800751095347
ENSG00000101144	5425	0.536589861751152
ENSG00000101146	5642	0.498404820985466
ENSG00000101150	4694	0.557520238602471
ENSG00000101152	6222	0.596432015429122
ENSG00000101160	19384	0.53740198101527
ENSG00000101161	3047	0.570397111913357
ENSG00000101162	3321	0.462511291779584
ENSG00000101180	2692	0.673476968796434
ENSG00000101182	1752	0.492579908675799
ENSG00000101187	3991	0.585818090704084
ENSG00000101188	4238	0.642048135913167
ENSG00000101190	3605	0.558113730929265
ENSG00000101191	13283	0.510050440412557
ENSG00000101194	5461	0.604101812854789
ENSG00000101197	1550	0.653548387096774
ENSG00000101198	2591	0.597452720957159
ENSG00000101199	6610	0.617095310136157
ENSG00000101200	619	0.668820678513732
ENSG00000101203	10974	0.610260616001458
ENSG00000101204	11897	0.638144069933597
ENSG00000101210	4826	0.635101533360962
ENSG00000101213	2953	0.648154419234677
ENSG00000101216	4767	0.555905181455842
ENSG00000101220	1809	0.604201216141515
ENSG00000101222	1925	0.53038961038961
ENSG00000101224	3903	0.591596208045093
ENSG00000101230	3090	0.549838187702265
ENSG00000101236	7644	0.436028257456829
ENSG00000101246	7627	0.629212009964599
ENSG00000101251	3887	0.453048623617185
ENSG00000101255	3291	0.596475235490732
ENSG00000101265	5722	0.534253757427473
ENSG00000101266	29523	0.411408054736985
ENSG00000101280	4692	0.526854219948849
ENSG00000101282	2757	0.560029017047515
ENSG00000101290	11800	0.473983050847458
ENSG00000101292	4521	0.555629285556293
ENSG00000101294	8766	0.508555783709788
ENSG00000101298	5709	0.616570327552987
ENSG00000101306	2976	0.598118279569892
ENSG00000101307	8227	0.418500060775495
ENSG00000101310	4347	0.473429951690821
ENSG00000101311	10236	0.456916764361079
ENSG00000101323	1757	0.386454183266932
ENSG00000101327	3524	0.48694665153235
ENSG00000101333	21611	0.399426218129656
ENSG00000101335	2808	0.603988603988604
ENSG00000101336	3083	0.539085306519624
ENSG00000101337	5207	0.528327251776455
ENSG00000101343	4567	0.3630391942194
ENSG00000101346	6417	0.494156147732585
ENSG00000101347	10835	0.458883248730964
ENSG00000101350	6116	0.47678221059516
ENSG00000101361	4950	0.528080808080808
ENSG00000101363	2034	0.515240904621436
ENSG00000101365	2567	0.500584339696143
ENSG00000101367	2562	0.431303669008587
ENSG00000101384	9298	0.500107550010755
ENSG00000101391	4567	0.465294504050799
ENSG00000101400	2211	0.618724559023067
ENSG00000101405	513	0.678362573099415
ENSG00000101407	4472	0.444767441860465
ENSG00000101412	2690	0.615985130111524
ENSG00000101413	5330	0.458724202626642
ENSG00000101417	5719	0.495366322783703
ENSG00000101421	1602	0.524968789013733
ENSG00000101425	2484	0.507246376811594
ENSG00000101435	694	0.504322766570605
ENSG00000101438	2550	0.612156862745098
ENSG00000101439	3615	0.558782849239281
ENSG00000101440	845	0.568047337278107
ENSG00000101441	749	0.571428571428571
ENSG00000101442	2547	0.529250098154692
ENSG00000101443	1335	0.540074906367041
ENSG00000101444	3894	0.500513610683102
ENSG00000101445	6408	0.545880149812734
ENSG00000101446	474	0.466244725738397
ENSG00000101447	2475	0.511515151515151
ENSG00000101452	4998	0.474589835934374
ENSG00000101457	1866	0.542872454448017
ENSG00000101460	1152	0.635416666666667
ENSG00000101464	2707	0.452161063908386
ENSG00000101470	847	0.528925619834711
ENSG00000101473	4354	0.525034451079467
ENSG00000101489	6329	0.493442881971875
ENSG00000101493	8777	0.519881508488094
ENSG00000101542	4277	0.51858779518354
ENSG00000101544	5657	0.484885981969242
ENSG00000101546	7945	0.509125235997483
ENSG00000101557	5987	0.396024720227159
ENSG00000101558	11866	0.384459801112422
ENSG00000101574	5724	0.377358490566038
ENSG00000101577	7375	0.422508474576271
ENSG00000101596	23903	0.372045349956072
ENSG00000101605	6433	0.408674024560858
ENSG00000101608	3032	0.445250659630607
ENSG00000101624	6165	0.416220600162206
ENSG00000101638	15673	0.469214572832259
ENSG00000101639	9897	0.422754370011114
ENSG00000101654	6980	0.407593123209169
ENSG00000101665	3946	0.567916877850988
ENSG00000101670	13089	0.461226984490794
ENSG00000101680	15857	0.441508482058397
ENSG00000101695	6061	0.398449100808447
ENSG00000101745	12248	0.366672109732201
ENSG00000101746	6468	0.416202844774273
ENSG00000101751	9358	0.381598632186365
ENSG00000101752	13258	0.39545934530095
ENSG00000101773	5078	0.417684127609295
ENSG00000101782	4856	0.397034596375618
ENSG00000101811	2743	0.485235144002916
ENSG00000101812	1875	0.464
ENSG00000101825	9804	0.457262341901265
ENSG00000101842	3769	0.425311753780844
ENSG00000101843	2390	0.433891213389121
ENSG00000101844	2927	0.431499829176631
ENSG00000101846	12317	0.437687748640091
ENSG00000101849	13858	0.49206234665897
ENSG00000101850	2369	0.553820177289996
ENSG00000101856	1919	0.444502344971339
ENSG00000101868	15547	0.39846915803692
ENSG00000101871	13329	0.37407157326131
ENSG00000101882	7873	0.448240823066176
ENSG00000101883	5200	0.444615384615385
ENSG00000101888	3104	0.374677835051546
ENSG00000101890	3728	0.373390557939914
ENSG00000101892	4773	0.421747328724073
ENSG00000101901	8188	0.400586223742062
ENSG00000101911	2758	0.428208846990573
ENSG00000101916	4353	0.398345968297726
ENSG00000101928	2659	0.482136141406544
ENSG00000101935	6804	0.430335097001764
ENSG00000101938	3920	0.429591836734694
ENSG00000101940	7872	0.547891260162602
ENSG00000101945	3233	0.575935663470461
ENSG00000101951	2241	0.463632307005801
ENSG00000101955	1987	0.46250629089079
ENSG00000101958	3705	0.415654520917679
ENSG00000101966	9523	0.398928908957261
